image_path,organ,label
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3358.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3359.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc336.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3360.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3361.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3362.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3363.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3364.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3365.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3366.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3367.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3368.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3369.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc337.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3370.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3371.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3372.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3373.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3374.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3375.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3376.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3377.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3378.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3379.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc338.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3380.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3381.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3382.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3383.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3384.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3385.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3386.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3387.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3388.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3389.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc339.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3390.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3391.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3392.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3393.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3394.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3395.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3396.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3397.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3398.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3399.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc34.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc340.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3400.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3401.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3402.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3403.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3404.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3405.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3406.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3407.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3408.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3409.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc341.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3410.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3411.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3412.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3413.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3414.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3415.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3416.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3417.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3418.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3419.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc342.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3420.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3421.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3422.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3423.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3424.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3425.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3426.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3427.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3428.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3429.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc343.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3430.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3431.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3432.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3433.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3434.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3435.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3436.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3437.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3438.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3439.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc344.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3440.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3441.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3442.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3443.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3444.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3445.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3446.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3447.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3448.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3449.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc345.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3450.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3451.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3452.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3453.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3454.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3455.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3456.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3457.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3458.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3459.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc346.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3460.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3461.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3462.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3463.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3464.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3465.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3466.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3467.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3468.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3469.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc347.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3470.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3471.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3472.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3473.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3474.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3475.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3476.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3477.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3478.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3479.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc348.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3480.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3481.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3482.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3483.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3484.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3485.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3486.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3487.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3488.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3489.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc349.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3490.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3491.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3492.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3493.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3494.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3495.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3496.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3497.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3498.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3499.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc35.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc350.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3500.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3501.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3502.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3503.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3504.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3505.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3506.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3507.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3508.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3509.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc351.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3510.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3511.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3512.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3513.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3514.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3515.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3516.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3517.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3518.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3519.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc352.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3520.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3521.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3522.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3523.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3524.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3525.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3526.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3527.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3528.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3529.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc353.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3530.jpeg,lung_image_sets,l.scadenocarcinoma
..\Progetto\Dataset\colon lung 15000\lung_image_sets\l.scadenocarcinoma\lungscc3531.jpeg,lung_image_sets,l.scadenocarcinoma
